global_step;wh6zievy-escape-room-v4_noboxes - rollout/ep_len_mean;ggsmin6d-escape-room-v4_orirew-hallway01 - rollout/ep_len_mean;yek7ws5j-escape-room-v4_ori06 - rollout/ep_len_mean;afhgtkn0-escape-room-v4_morestagnationpenalty - rollout/ep_len_mean;mpvfa69w-escape-room-v4_x - rollout/ep_len_mean;4s4w8dq1-escape-room-v4_lessterminalreward - rollout/ep_len_mean
8706048;98;113.13999938964844;103.48999786376953;107.6500015258789;106.7300033569336;99.98999786376953
8708096;97.83999633789062;109.16999816894531;103.97000122070312;111.05999755859375;104.02999877929688;99.04000091552734
8710144;97.16999816894531;104.83999633789062;102.16999816894531;107.83000183105469;104.25;101.4000015258789
8712192;97.66999816894531;103.29000091552734;101.91000366210938;108.52999877929688;104.16000366210938;102.94999694824219
8714240;97.29000091552734;103.37999725341797;102.25;111.80999755859375;103.2300033569336;104.52999877929688
8716288;98.80999755859375;105.72000122070312;99.62999725341797;109.88999938964844;103.12000274658203;104.66000366210938
8718336;100.02999877929688;104.44000244140625;99.91999816894531;108.5;103.6500015258789;107.3499984741211
8720384;100.30000305175781;104.20999908447266;100.91999816894531;108.06999969482422;103.31999969482422;106.80999755859375
8722432;98.70999908447266;104.16999816894531;102.55999755859375;110.88999938964844;103.87000274658203;106.8499984741211
8724480;98.87999725341797;104.12999725341797;103.51000213623047;107.88999938964844;102.11000061035156;107.13999938964844
8726528;98.87000274658203;102.61000061035156;105.36000061035156;108.30000305175781;103.08000183105469;106.01000213623047
8728576;97.12999725341797;102.55000305175781;106.13999938964844;107.9000015258789;102.3499984741211;103.41000366210938
8730624;98.5199966430664;102.55999755859375;106.02999877929688;104.47000122070312;105.19000244140625;102.2300033569336
8732672;98.23999786376953;100.86000061035156;102.76000213623047;106.45999908447266;105.54000091552734;103.61000061035156
8734720;97.55000305175781;102.29000091552734;103.1500015258789;107.70999908447266;107.9000015258789;103.0199966430664
8736768;95.80000305175781;100.72000122070312;104.05000305175781;107.70999908447266;107.33999633789062;102.5999984741211
8738816;94.5999984741211;100.05000305175781;102.36000061035156;107.87000274658203;107.30000305175781;101.7300033569336
8740864;94.58999633789062;101.88999938964844;101.9800033569336;108.25;108.33999633789062;100.76000213623047
8742912;94.63999938964844;102.70999908447266;102.37000274658203;109.05999755859375;104.87999725341797;101.04000091552734
8744960;96.2699966430664;103.12000274658203;103.79000091552734;109.69999694824219;102.4800033569336;102.70999908447266
8747008;97.9000015258789;103.91000366210938;101.81999969482422;110.0999984741211;102.06999969482422;99.88999938964844
8749056;97.5999984741211;102.86000061035156;100.4800033569336;110.2300033569336;102.72000122070312;101.5999984741211
8751104;98.02999877929688;101.7699966430664;102.01000213623047;110.56999969482422;102.48999786376953;104.79000091552734
8753152;95.43000030517578;104.30999755859375;103.33999633789062;107.88999938964844;102.9800033569336;108.3499984741211
8755200;94.94000244140625;105.20999908447266;102.56999969482422;108.4000015258789;103.73999786376953;106.23999786376953
8757248;95.41999816894531;108.83999633789062;102.19999694824219;111.93000030517578;103.2300033569336;109.19999694824219
8759296;94.2300033569336;111.86000061035156;103.79000091552734;109.81999969482422;105.66000366210938;110.66000366210938
8761344;94.54000091552734;111.48999786376953;102.55999755859375;108.69000244140625;105.27999877929688;110.66999816894531
8763392;94.80999755859375;110;102.91999816894531;109.05000305175781;106.16000366210938;106.37000274658203
8765440;94.97000122070312;107.7300033569336;103.69999694824219;107.4000015258789;105.62000274658203;106.68000030517578
8767488;96.33999633789062;103.3499984741211;104.62000274658203;106.69000244140625;106.08999633789062;105.16000366210938
8769536;95.86000061035156;101.13999938964844;103.83000183105469;104.61000061035156;103.83000183105469;104.05999755859375
8771584;95.72000122070312;101.33000183105469;103.83000183105469;106.37000274658203;107.05999755859375;104.66999816894531
8773632;95.69999694824219;100.69999694824219;103.54000091552734;106.25;111.1500015258789;103.37999725341797
8775680;97.4800033569336;103.3499984741211;102.8499984741211;107.22000122070312;110.0199966430664;102.02999877929688
8777728;99.08000183105469;110.0999984741211;102.56999969482422;104.69000244140625;110.13999938964844;102.12999725341797
8779776;99.97000122070312;111.97000122070312;103.88999938964844;105.51000213623047;110.30000305175781;101.94000244140625
8781824;101.69000244140625;113.75;101.70999908447266;105.4800033569336;107.56999969482422;102.80999755859375
8783872;102.1500015258789;112.66000366210938;104.91999816894531;103.58999633789062;104.22000122070312;102.91000366210938
8785920;99.08999633789062;109.97000122070312;107;102.70999908447266;104.97000122070312;101.12000274658203
8787968;97.83999633789062;103.52999877929688;105;105.83000183105469;105.38999938964844;102.68000030517578
8790016;96.31999969482422;100.61000061035156;103.12000274658203;106.56999969482422;107.69999694824219;105.1500015258789
8792064;96.44000244140625;99.55000305175781;103.19000244140625;106.6500015258789;105.52999877929688;104.79000091552734
8794112;97.3499984741211;103.13999938964844;101.11000061035156;105.2699966430664;104.43000030517578;104.4000015258789
8796160;97.47000122070312;101.30999755859375;102.18000030517578;105.37999725341797;103.44999694824219;106.01000213623047
8798208;95.98999786376953;104.38999938964844;102.41999816894531;101.52999877929688;103.30000305175781;106.58999633789062
8800256;97.70999908447266;107.44000244140625;104.62999725341797;103.11000061035156;100.58999633789062;104.25
8802304;96.80999755859375;114.47000122070312;105.19999694824219;104.45999908447266;102.94000244140625;106.66000366210938
8804352;97.31999969482422;114.6500015258789;105.27999877929688;106.9000015258789;105.30000305175781;107.37999725341797
8806400;98.02999877929688;118.33000183105469;105.58000183105469;106.30999755859375;106.91999816894531;108.3499984741211
8808448;98.91000366210938;118.19000244140625;103.66000366210938;107.63999938964844;106.66000366210938;112.44999694824219
8810496;100.66999816894531;116.81999969482422;103.3499984741211;106.12000274658203;109.12000274658203;115.81999969482422
8812544;102.0199966430664;108.45999908447266;104.83000183105469;104.29000091552734;108.13999938964844;115.97000122070312
8814592;104.06999969482422;104.13999938964844;103.56999969482422;102.87999725341797;106.38999938964844;113.73999786376953
8816640;104.56999969482422;101.68000030517578;104.5;110.1500015258789;108.2699966430664;112.79000091552734
8818688;104;103.05999755859375;106.55999755859375;107.73999786376953;107.18000030517578;111.16999816894531
8820736;99.55999755859375;103.52999877929688;103.83999633789062;107.80000305175781;104.30000305175781;102.56999969482422
8822784;100.19999694824219;106.47000122070312;103.1500015258789;110.62999725341797;103.1500015258789;101.83000183105469
8824832;99.76000213623047;110.69000244140625;103.33000183105469;110.83999633789062;103.22000122070312;102.30000305175781
8826880;99.44999694824219;109.95999908447266;103.18000030517578;109.18000030517578;102.94000244140625;103.66999816894531
8828928;98.7699966430664;112.83999633789062;105.7699966430664;103.69000244140625;103.48999786376953;104.30999755859375
8830976;98.13999938964844;116.06999969482422;110.19000244140625;103.33999633789062;104.16999816894531;105.88999938964844
8833024;95.83000183105469;117.44000244140625;110.27999877929688;103.2300033569336;103.75;105.52999877929688
8835072;97.16000366210938;110.4000015258789;111.48999786376953;104.91000366210938;102.47000122070312;105.12000274658203
8837120;97.30000305175781;110.16000366210938;113.58999633789062;102.94000244140625;100.69999694824219;104.87999725341797
8839168;98.93000030517578;108.02999877929688;112.80000305175781;103.27999877929688;99.66999816894531;105.55999755859375
8841216;98.62000274658203;115.7699966430664;107.80000305175781;105.44000244140625;100.01000213623047;102.98999786376953
8843264;101.02999877929688;109.06999969482422;107.33000183105469;103.33999633789062;102.1500015258789;102.91999816894531
8845312;98.36000061035156;109.25;106.43000030517578;101.33999633789062;100.44999694824219;109.1500015258789
8847360;96.66999816894531;109.45999908447266;104.30000305175781;101.7300033569336;100.68000030517578;110.4000015258789
8849408;94.31999969482422;108.91000366210938;110.16999816894531;104.83000183105469;101.91000366210938;110.37999725341797
8851456;93.69999694824219;103.16999816894531;108.55000305175781;105.5999984741211;102.80999755859375;110.19999694824219
8853504;94.2699966430664;104.02999877929688;109.08999633789062;109.66000366210938;100.04000091552734;110.63999938964844
8855552;94.94999694824219;104.08000183105469;109.3499984741211;109.77999877929688;102.18000030517578;109.06999969482422
8857600;96.25;103.62999725341797;108.54000091552734;109.66999816894531;103.70999908447266;106.8499984741211
8859648;99.12000274658203;106.2699966430664;104.20999908447266;107.43000030517578;103.19999694824219;107.04000091552734
8861696;97.5;104.44000244140625;104.4000015258789;107.33999633789062;104.41999816894531;107.26000213623047
8863744;97.91999816894531;101.88999938964844;105.37000274658203;100.30000305175781;104.69999694824219;107.20999908447266
8865792;99.19000244140625;101.22000122070312;105.05999755859375;100.61000061035156;104.83000183105469;103.5999984741211
8867840;98.44999694824219;101.70999908447266;106.83999633789062;102.16000366210938;104.27999877929688;103.19999694824219
8869888;96.6500015258789;97.55000305175781;105.48999786376953;102.19000244140625;103.33999633789062;106.58999633789062
8871936;96.97000122070312;98.08999633789062;104.88999938964844;102.94000244140625;101.83999633789062;107.6500015258789
8873984;97.5;98.45999908447266;101.5;101.87000274658203;102.0199966430664;108.30000305175781
8876032;97.66000366210938;101.19999694824219;100.43000030517578;102.73999786376953;102.18000030517578;109.5999984741211
8878080;98.94000244140625;103.5999984741211;103.0199966430664;102.26000213623047;104.62000274658203;110.43000030517578
8880128;97.94000244140625;104.41000366210938;102.61000061035156;102.47000122070312;105.20999908447266;103.81999969482422
8882176;97.94000244140625;105.4000015258789;103;101.37999725341797;109.41999816894531;102
8884224;99.44000244140625;106.97000122070312;102.66000366210938;102.79000091552734;108.98999786376953;100.73999786376953
8886272;100.1500015258789;102.79000091552734;105.66000366210938;104.44999694824219;108.70999908447266;100.83000183105469
8888320;99.31999969482422;105.18000030517578;103.94000244140625;104.73999786376953;107.23999786376953;103.95999908447266
8890368;98.76000213623047;104.44000244140625;104.54000091552734;103.44999694824219;106.68000030517578;104.6500015258789
8892416;98.7699966430664;110.80000305175781;102.93000030517578;107.80999755859375;102.87999725341797;104.6500015258789
8894464;96.72000122070312;111.81999969482422;103.0199966430664;107.25;101.93000030517578;109.26000213623047
8896512;97.18000030517578;114.06999969482422;101.55999755859375;104.58999633789062;100.98999786376953;108.80000305175781
8898560;97.4800033569336;114.69999694824219;103.16999816894531;104.4800033569336;105.23999786376953;107.51000213623047
8900608;98.83000183105469;110.16999816894531;101.30000305175781;102.8499984741211;104.04000091552734;105.87000274658203
8902656;97.94999694824219;106.33999633789062;101.58999633789062;99.16000366210938;104.76000213623047;107.08999633789062
8904704;99.04000091552734;105.4800033569336;101.04000091552734;104.48999786376953;106.91999816894531;104.62000274658203
8906752;98.61000061035156;105.58999633789062;101.2699966430664;105.7300033569336;106.16000366210938;104.70999908447266
8908800;98.04000091552734;104.22000122070312;99.2699966430664;105.91999816894531;102.08999633789062;104.61000061035156
8910848;98;105.13999938964844;101.69000244140625;109.70999908447266;102.1500015258789;106.0199966430664
8912896;101.33000183105469;102.69000244140625;100.69999694824219;112.06999969482422;104.98999786376953;105.45999908447266
8914944;100.88999938964844;105.37000274658203;100.52999877929688;108.20999908447266;106.61000061035156;102.55999755859375
8916992;101.06999969482422;104.37999725341797;101.56999969482422;107.37999725341797;105.69000244140625;103.43000030517578
8919040;101.12000274658203;103.5999984741211;102.94999694824219;108.73999786376953;109.19999694824219;103.08000183105469
8921088;101.72000122070312;104.93000030517578;100.97000122070312;112.3499984741211;108.83999633789062;103.38999938964844
8923136;98.38999938964844;105.41000366210938;103.02999877929688;107.38999938964844;107.02999877929688;102.44999694824219
8925184;99.30000305175781;110.88999938964844;103.94999694824219;111.86000061035156;106.8499984741211;103.37000274658203
8927232;100.97000122070312;111.33000183105469;104.3499984741211;114.48999786376953;105.41000366210938;102.41999816894531
8929280;100.11000061035156;111.79000091552734;103.58000183105469;117.62000274658203;102.72000122070312;103.75
8931328;99.38999938964844;111.3499984741211;103.81999969482422;118.12000274658203;102.16000366210938;104.38999938964844
8933376;99.4800033569336;109.94000244140625;104.79000091552734;114.88999938964844;100.77999877929688;104.76000213623047
8935424;97.5999984741211;108.20999908447266;104.36000061035156;109.47000122070312;99.87999725341797;104.3499984741211
8937472;96.62000274658203;106.75;102.93000030517578;105.33999633789062;101.18000030517578;107.12999725341797
8939520;97.94000244140625;105.80000305175781;101.63999938964844;103.5;104.11000061035156;107.26000213623047
8941568;98.16999816894531;105.36000061035156;102.3499984741211;102.2300033569336;104.37000274658203;108.5
8943616;98.69999694824219;105.87999725341797;102.19000244140625;102.16999816894531;104.73999786376953;109.2300033569336
8945664;100.69999694824219;103.41000366210938;103.29000091552734;101.69000244140625;104.13999938964844;110.19000244140625
8947712;100.01000213623047;103.38999938964844;106.54000091552734;103.87000274658203;101.04000091552734;107.83000183105469
8949760;98.38999938964844;103.08000183105469;107.30999755859375;104.73999786376953;100.41000366210938;108.76000213623047
8951808;98.3499984741211;100.05999755859375;106.2300033569336;106.20999908447266;100.02999877929688;107.44999694824219
8953856;97.9000015258789;100.55000305175781;105.52999877929688;106.12999725341797;100.04000091552734;111.05000305175781
8955904;96.7699966430664;100.7300033569336;104.91000366210938;105.44000244140625;101.25;109.93000030517578
8957952;96.86000061035156;99.33999633789062;102.55999755859375;109.58000183105469;106.27999877929688;108.81999969482422
8960000;96.0199966430664;100.9000015258789;100.3499984741211;109.08999633789062;105.69000244140625;108.26000213623047
8962048;95.04000091552734;105.41000366210938;100.11000061035156;110.12999725341797;105.2300033569336;108.91999816894531
8964096;96.05999755859375;104.88999938964844;101.37000274658203;110.41000366210938;105.41999816894531;106.45999908447266
8966144;95.33000183105469;105.30999755859375;102.7699966430664;110.11000061035156;105.7300033569336;109.5
8968192;95.87999725341797;107.80000305175781;103.66000366210938;110.2699966430664;100.83999633789062;109.37999725341797
8970240;97.13999938964844;109.02999877929688;103.55000305175781;107.06999969482422;104.8499984741211;106.72000122070312
8972288;96.02999877929688;109;102.62999725341797;105;105.63999938964844;104.62999725341797
8974336;96.55999755859375;108.3499984741211;102.41000366210938;103.54000091552734;106.63999938964844;102.94999694824219
8976384;95.77999877929688;108.06999969482422;99.97000122070312;104.08999633789062;106.55000305175781;100.16999816894531
8978432;94.43000030517578;110.41999816894531;98.41000366210938;101.81999969482422;107.81999969482422;100.2300033569336
8980480;95.41999816894531;107.70999908447266;99.5;100.44000244140625;103.76000213623047;102.45999908447266
8982528;93.69999694824219;104.9000015258789;101.6500015258789;99.54000091552734;104.30999755859375;105.97000122070312
8984576;94.69000244140625;104.69999694824219;102.43000030517578;99.91999816894531;103.5;106.44000244140625
8986624;98.06999969482422;103.77999877929688;104.38999938964844;100.23999786376953;102.69000244140625;106.68000030517578
8988672;99.69000244140625;101.81999969482422;105.13999938964844;102.51000213623047;101.2699966430664;106.37999725341797
8990720;100.06999969482422;100.79000091552734;104.83000183105469;102.62999725341797;101.98999786376953;105.69000244140625
8992768;101.33999633789062;102.23999786376953;106.44000244140625;101.44999694824219;102.08000183105469;105.11000061035156
8994816;100.18000030517578;102.43000030517578;105.91000366210938;101.04000091552734;103.68000030517578;106.70999908447266
8996864;96.0199966430664;103.22000122070312;106.5199966430664;100.45999908447266;105.7699966430664;106.37999725341797
8998912;95.54000091552734;101.41999816894531;105.76000213623047;101.70999908447266;108.08999633789062;104.86000061035156
9000960;99.20999908447266;102.5;104.91000366210938;105.43000030517578;107.87000274658203;103.81999969482422
9003008;99.18000030517578;102.47000122070312;103.3499984741211;107.16999816894531;108.12999725341797;107.19000244140625
9005056;99.93000030517578;103.69000244140625;103.83999633789062;106.77999877929688;106.3499984741211;104.44999694824219
9007104;100.69999694824219;102.4800033569336;102.58999633789062;111.91999816894531;105.98999786376953;104.68000030517578
9009152;101.0999984741211;102.70999908447266;102.6500015258789;112.23999786376953;103.51000213623047;105.37999725341797
9011200;96.45999908447266;102.83999633789062;103.87999725341797;109.1500015258789;103.7300033569336;110.38999938964844
9013248;98.58999633789062;105.37999725341797;102.4000015258789;108.69000244140625;103.18000030517578;107.7699966430664
9015296;97.44000244140625;108;101.61000061035156;109.63999938964844;105.12000274658203;108.43000030517578
9017344;98.5;108.5999984741211;104.02999877929688;110.83000183105469;103.5;108.19999694824219
9019392;103.94999694824219;110.1500015258789;102.91999816894531;106.22000122070312;106.27999877929688;108.8499984741211
9021440;103.87000274658203;107.80000305175781;101.86000061035156;105.19999694824219;105;104.88999938964844
9023488;105.05999755859375;108.19000244140625;103.0999984741211;103.33000183105469;104.87999725341797;105.16000366210938
9025536;104.5999984741211;104.20999908447266;103.79000091552734;107.48999786376953;104.87000274658203;104.0999984741211
9027584;103.37999725341797;105.37999725341797;101.69000244140625;109.16000366210938;105.7699966430664;103.88999938964844
9029632;99.72000122070312;104.87000274658203;102.62999725341797;109.5;103.6500015258789;104
9031680;98.44000244140625;105.72000122070312;101.70999908447266;108.41000366210938;105.62000274658203;102.2699966430664
9033728;97.6500015258789;104.27999877929688;106.94999694824219;108.9000015258789;103.83000183105469;104.05000305175781
9035776;98.70999908447266;103.0199966430664;107.4000015258789;105.44999694824219;102.33999633789062;104.33999633789062
9037824;98.63999938964844;103.19000244140625;108.43000030517578;103.75;106.05000305175781;102.62999725341797
9039872;97.27999877929688;104;108.37000274658203;103.11000061035156;108.55999755859375;100.41999816894531
9041920;98.36000061035156;105.11000061035156;107.37000274658203;102.61000061035156;106.2300033569336;100.52999877929688
9043968;97.86000061035156;104.77999877929688;102.2300033569336;104.51000213623047;106.66000366210938;98.23999786376953
9046016;97.05000305175781;105.30000305175781;102.70999908447266;109.66999816894531;108.1500015258789;100.33000183105469
9048064;97.37999725341797;102.9000015258789;102.95999908447266;109.9800033569336;108.62999725341797;100.5199966430664
9050112;99;102.88999938964844;101.86000061035156;111.37000274658203;107.79000091552734;102.04000091552734
9052160;98.0999984741211;101.94999694824219;101.01000213623047;116.3499984741211;112.55999755859375;103.45999908447266
9054208;97.4800033569336;102.68000030517578;101.44999694824219;117.55000305175781;111.79000091552734;103.81999969482422
9056256;97.4000015258789;101.63999938964844;102.30999755859375;115.30999755859375;110.41999816894531;101.63999938964844
9058304;95.83999633789062;100.87000274658203;103.77999877929688;108.76000213623047;108.9800033569336;103.11000061035156
9060352;96.37000274658203;101.7699966430664;103.6500015258789;105.36000061035156;107.4000015258789;103.63999938964844
9062400;96.75;102.66999816894531;104.05000305175781;102.13999938964844;101.58000183105469;104.04000091552734
9064448;97.1500015258789;103.69999694824219;103.41000366210938;101.47000122070312;102.04000091552734;102.93000030517578
9066496;97.7699966430664;103.20999908447266;102.7300033569336;102.91999816894531;101.69999694824219;102.7699966430664
9068544;97.62000274658203;103.1500015258789;100.31999969482422;103.36000061035156;102.5999984741211;101.80000305175781
9070592;98.8499984741211;102.05000305175781;100.30000305175781;102.7699966430664;103.58999633789062;104.18000030517578
9072640;98.62999725341797;99.9800033569336;99.9800033569336;102.69000244140625;106.80999755859375;104.13999938964844
9074688;99.81999969482422;100.0199966430664;101.80000305175781;102.16999816894531;106.2300033569336;104.86000061035156
9076736;99.11000061035156;102.4000015258789;99.97000122070312;100.7300033569336;107.56999969482422;104.41999816894531
9078784;97.91000366210938;105.18000030517578;100.19999694824219;100.52999877929688;106.98999786376953;104.9800033569336
9080832;96.48999786376953;110.23999786376953;101.4000015258789;100.51000213623047;105.13999938964844;104.58000183105469
9082880;94.30000305175781;110.83999633789062;102.2699966430664;101.48999786376953;109.58999633789062;104.18000030517578
9084928;94.80000305175781;110.69999694824219;102.19000244140625;101.0199966430664;107.3499984741211;105.41000366210938
9086976;94.36000061035156;110.4800033569336;102.98999786376953;101.5999984741211;106.41000366210938;104.55999755859375
9089024;95.73999786376953;107.36000061035156;102.62000274658203;101.2699966430664;110.55999755859375;103.19999694824219
9091072;95.76000213623047;106.93000030517578;99.97000122070312;102.05000305175781;109.04000091552734;102.38999938964844
9093120;95.69999694824219;104.52999877929688;99.75;100.52999877929688;104.48999786376953;103.19999694824219
9095168;96.68000030517578;104.01000213623047;98.05000305175781;101.22000122070312;103.05999755859375;101.72000122070312
9097216;97.91999816894531;106.44000244140625;99.8499984741211;100.12999725341797;103.36000061035156;102.27999877929688
9099264;94.73999786376953;106.36000061035156;100.93000030517578;99.62000274658203;99.02999877929688;101.0999984741211
9101312;95.87999725341797;101.2699966430664;106.08000183105469;101.12000274658203;100.27999877929688;104.19000244140625
9103360;95.01000213623047;101.5;108.1500015258789;101.44999694824219;100.25;103.66999816894531
9105408;94.37999725341797;102.88999938964844;109.4800033569336;101.01000213623047;101.83000183105469;103.41999816894531
9107456;93.37000274658203;101.44000244140625;108.8499984741211;103.29000091552734;103.31999969482422;102.25
9109504;94.16000366210938;105.20999908447266;109.36000061035156;104.98999786376953;103.22000122070312;103.23999786376953
9111552;96.1500015258789;107.06999969482422;102.23999786376953;104.62000274658203;107.11000061035156;102.3499984741211
9113600;95.77999877929688;109.0999984741211;102.30999755859375;106.95999908447266;107.56999969482422;101.55999755859375
9115648;97.22000122070312;111.27999877929688;100.66999816894531;108.77999877929688;107.97000122070312;101.41000366210938
9117696;99.13999938964844;111.5999984741211;101.66999816894531;106.05000305175781;105.0999984741211;101.56999969482422
9119744;96.20999908447266;110.81999969482422;100.95999908447266;105.08999633789062;107.48999786376953;102.41000366210938
9121792;95.80000305175781;109.44000244140625;100.61000061035156;104.69999694824219;105.75;104.31999969482422
9123840;95.79000091552734;108.41999816894531;100.12000274658203;102;107.66999816894531;107.97000122070312
9125888;94.7300033569336;109.51000213623047;100.13999938964844;100.80999755859375;106.44999694824219;108.4000015258789
9127936;96.5999984741211;112.93000030517578;99.37000274658203;101.27999877929688;107.26000213623047;107.01000213623047
9129984;95.73999786376953;113;100.26000213623047;109.83999633789062;108.0199966430664;107.7300033569336
9132032;94.44999694824219;111.97000122070312;102.55000305175781;110.61000061035156;106.11000061035156;105.73999786376953
9134080;96.69000244140625;113.62000274658203;103.2699966430664;109.37999725341797;105.56999969482422;100.70999908447266
9136128;96.30000305175781;110.26000213623047;102;110.30000305175781;107.16999816894531;104.80999755859375
9138176;95.87000274658203;104.95999908447266;106.62000274658203;112.30999755859375;107.2699966430664;104.87000274658203
9140224;97.73999786376953;102.37000274658203;106.5999984741211;105.80000305175781;105.33000183105469;101.77999877929688
9142272;98.93000030517578;104.73999786376953;108.5199966430664;105.95999908447266;105.93000030517578;102.4800033569336
9144320;97.93000030517578;107.88999938964844;106.26000213623047;107.79000091552734;109.25;100.16999816894531
9146368;98.5999984741211;108.47000122070312;105.69000244140625;106.91000366210938;107.83999633789062;99.4800033569336
9148416;99.58000183105469;110.62000274658203;102.2699966430664;103.54000091552734;107.47000122070312;98.97000122070312
9150464;98.75;110.94000244140625;102.33999633789062;104.11000061035156;107.52999877929688;102.38999938964844
9152512;97.01000213623047;108.61000061035156;103.19999694824219;105.19000244140625;107.66999816894531;103.73999786376953
9154560;95.93000030517578;105.80000305175781;104.79000091552734;103.55999755859375;102.44000244140625;104.6500015258789
9156608;93.9000015258789;108.06999969482422;109.73999786376953;104.12999725341797;102.83000183105469;104.55999755859375
9158656;93.80999755859375;107.52999877929688;109.7300033569336;103.77999877929688;102.48999786376953;105.20999908447266
9160704;93.66999816894531;108.52999877929688;108.23999786376953;107.9000015258789;104.05000305175781;101.20999908447266
9162752;94.45999908447266;110.12999725341797;108.04000091552734;107.5;104.16999816894531;101.08999633789062
9164800;93.29000091552734;108.69000244140625;107.25;106.0999984741211;105.80000305175781;99.9800033569336
9166848;95.48999786376953;104.72000122070312;103.48999786376953;107.86000061035156;106.30999755859375;101.33999633789062
9168896;95.4800033569336;103.80999755859375;106.2300033569336;108.4800033569336;106.29000091552734;100.86000061035156
9170944;94.33999633789062;104.76000213623047;107.1500015258789;104.9800033569336;103.80000305175781;101.91000366210938
9172992;96.29000091552734;103.70999908447266;106.30000305175781;104.56999969482422;106.4000015258789;101.55000305175781
9175040;96.08999633789062;103.69000244140625;104.88999938964844;107.88999938964844;107.5999984741211;101.44999694824219
9177088;95.66999816894531;103.86000061035156;105.54000091552734;105.98999786376953;107.80999755859375;103.79000091552734
9179136;98.68000030517578;103.3499984741211;105.4000015258789;106.29000091552734;107.66999816894531;103.69000244140625
9181184;99.97000122070312;107.41000366210938;103.27999877929688;105.8499984741211;107.0999984741211;102.7300033569336
9183232;99.81999969482422;108.47000122070312;102.2300033569336;104.91999816894531;105.4000015258789;102.69000244140625
9185280;98.88999938964844;109.55999755859375;101.05999755859375;108.73999786376953;103.55999755859375;101.56999969482422
9187328;101.41999816894531;109.3499984741211;101.25;105.62000274658203;101.23999786376953;100.05000305175781
9189376;98.77999877929688;110.70999908447266;101.4000015258789;103.4800033569336;102.19000244140625;101.26000213623047
9191424;97.95999908447266;106.44999694824219;103.87999725341797;104.48999786376953;103.20999908447266;101.0999984741211
9193472;99.04000091552734;105.8499984741211;105.66000366210938;107;104.5;101.38999938964844
9195520;95.9000015258789;104.80999755859375;105.75;109.45999908447266;105.20999908447266;103.08999633789062
9197568;95.75;105.79000091552734;107.94000244140625;106.41000366210938;105.77999877929688;104.62000274658203
9199616;95.18000030517578;108.29000091552734;108.20999908447266;107.4000015258789;105.43000030517578;104.93000030517578
9201664;96.37999725341797;111.47000122070312;106.88999938964844;106.73999786376953;106.80999755859375;105.81999969482422
9203712;96.7699966430664;109.4800033569336;103.69000244140625;104;107.5199966430664;104.75
9205760;98.62999725341797;109.19999694824219;105.04000091552734;100.94000244140625;107.19000244140625;102.5199966430664
9207808;96.79000091552734;110.08999633789062;103.45999908447266;100.61000061035156;106.81999969482422;101.87000274658203
9209856;97.23999786376953;105.19999694824219;105.87999725341797;97.68000030517578;106.76000213623047;100.19999694824219
9211904;96.62999725341797;103.08000183105469;105.55999755859375;99.05999755859375;111.37999725341797;99.08999633789062
9213952;96.12000274658203;103.83999633789062;105.83000183105469;100.37000274658203;109.94999694824219;98.94999694824219
9216000;97.77999877929688;103.19000244140625;104.41999816894531;101.23999786376953;107.7699966430664;101.86000061035156
9218048;97.9000015258789;104.76000213623047;105.11000061035156;100.94000244140625;107.3499984741211;102.01000213623047
9220096;96.45999908447266;105.29000091552734;102.1500015258789;103.0999984741211;107.0199966430664;103.01000213623047
9222144;96.55999755859375;102.91999816894531;102.38999938964844;102.27999877929688;101.18000030517578;102.72000122070312
9224192;97.16000366210938;103.30000305175781;103.79000091552734;102.25;102.69000244140625;103.76000213623047
9226240;96.69000244140625;102.16000366210938;105.30000305175781;106.77999877929688;104.97000122070312;103.20999908447266
9228288;98.05000305175781;100.95999908447266;106.3499984741211;109.95999908447266;105.7699966430664;102.7300033569336
9230336;98.72000122070312;102.19000244140625;105.45999908447266;109.31999969482422;106.04000091552734;105.08999633789062
9232384;99.58999633789062;103.05999755859375;102.91000366210938;109.29000091552734;106.73999786376953;105.27999877929688
9234432;99.47000122070312;105.19999694824219;104.9000015258789;114.1500015258789;105.94000244140625;107.33000183105469
9236480;101.25;105.41999816894531;104;117.4000015258789;105.02999877929688;106.33999633789062
9238528;101.05000305175781;105.62000274658203;102.62999725341797;109.38999938964844;104.93000030517578;109.69000244140625
9240576;98.76000213623047;108.05999755859375;102.61000061035156;109.94999694824219;104.58000183105469;109.61000061035156
9242624;99.22000122070312;111.5199966430664;102.33999633789062;110.08999633789062;106.08000183105469;107.91000366210938
9244672;97.4000015258789;114.7699966430664;100.55999755859375;107.51000213623047;105.98999786376953;110.06999969482422
9246720;94.41000366210938;112.5999984741211;103.1500015258789;106.73999786376953;106.06999969482422;111.30000305175781
9248768;95.29000091552734;113.3499984741211;103.73999786376953;110.05999755859375;103.29000091552734;107.38999938964844
9250816;93.68000030517578;116.05999755859375;102.37999725341797;110.33000183105469;102.18000030517578;108.05000305175781
9252864;93.80999755859375;114.16000366210938;103.58999633789062;108.47000122070312;100.94999694824219;107.12999725341797
9254912;95.7699966430664;113.26000213623047;104.41000366210938;107.27999877929688;101.37000274658203;102.20999908447266
9256960;95.73999786376953;110.94999694824219;103.04000091552734;104.73999786376953;100.0999984741211;103.66999816894531
9259008;97.4800033569336;109.62000274658203;104.02999877929688;101.86000061035156;99.80999755859375;103.87999725341797
